Year,Round,EventName,DriverAbbr,DriverNumber,TeamName,GridPosition,Position,ClassifiedLaps,TotalRaceLaps,Status,Points,internal_overtakes,external_overtakes,competitive_threats,competitive_opportunities,season_phase,tournament_criticality,is_mathematically_locked_out,is_mathematically_safe,quali_gap_seconds,within_team_pts_gap_before,is_leading_teammate,driver_ct,driver_co,driver_pts_gap_to_p1,times_overtaken_total,driver_experience,sc_lap_fraction,vsc_lap_fraction,CircuitType_street,CircuitLength_km,DRS_Zones,IsSprintWeekend,IsRainy,RainyLapFraction,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean
2025,9,Spanish Grand Prix,BEA,87,Haas F1 Team,14,17,66,66,Finished,0,1,0,4,5,0.375,1,0,0,1.5279999999999916,-14,0,5,11,143,2,11,0.12857142857142856,0,0,4.675,2,0,FALSE,0,29.12,48.543,54.626,1.633
2025,9,Spanish Grand Prix,ANT,12,Mercedes,6,18,54,66,Retired,0,0,1,7,2,0.375,1,0,0,0.3019999999999925,-45,0,12,6,105,2,8,0.12857142857142856,0,0,4.675,2,0,FALSE,0,29.12,48.543,54.626,1.633
2025,9,Spanish Grand Prix,ALB,23,Williams,11,19,27,66,Retired,0,0,0,5,4,0.375,1,0,0,1.0949999999999989,30,1,11,7,107,2,113,0.12857142857142856,0,0,4.675,2,0,FALSE,0,29.12,48.543,54.626,1.633
2025,10,Canadian Grand Prix,RUS,63,Mercedes,1,1,70,70,Finished,25,0,1,7,2,0.4166666666666667,1,0,0,0,57,1,16,3,71,0,137,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,VER,1,Red Bull Racing,2,2,70,70,Finished,18,0,1,6,3,0.4166666666666667,1,0,0,0.1599999999999966,127,1,17,2,41,0,158,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,ANT,12,Mercedes,4,3,70,70,Finished,15,0,1,7,2,0.4166666666666667,1,0,0,0,-57,0,13,6,128,0,9,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,PIA,81,McLaren,3,4,70,70,Finished,12,0,0,9,0,0.4166666666666667,1,1,0,0.22100000000000364,5,1,19,0,0,0,55,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,LEC,16,Ferrari,8,5,70,70,Finished,10,0,1,8,1,0.4166666666666667,1,0,0,0.6269999999999953,33,1,15,4,82,1,158,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,HAM,44,Ferrari,5,6,70,70,Finished,8,0,2,8,1,0.4166666666666667,1,0,0,0.6269999999999953,-33,0,14,5,115,0,157,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,ALO,14,Aston Martin,6,7,70,70,Finished,6,1,8,1,8,0.4166666666666667,1,0,0,0.6869999999999976,-8,0,2,17,170,2,120,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,HUL,27,Kick Sauber,11,8,70,70,Finished,4,1,4,2,7,0.4166666666666667,1,0,0,1.284000000000006,16,1,9,10,156,3,102,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,OCO,31,Haas F1 Team,14,9,69,70,Lapped,2,1,1,4,5,0.4166666666666667,1,0,0,1.4069999999999965,14,1,10,9,152,2,136,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,SAI,55,Williams,16,10,69,70,Lapped,1,1,2,5,4,0.4166666666666667,1,0,0,0.992999999999995,-30,0,8,11,160,2,157,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,BEA,87,Haas F1 Team,13,11,69,70,Lapped,0,0,3,4,5,0.4166666666666667,1,0,0,1.4069999999999965,-14,0,5,14,166,2,12,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,TSU,22,Red Bull Racing,18,12,69,70,Lapped,0,0,4,6,3,0.4166666666666667,1,0,0,0.1599999999999966,-127,0,3,15,168,3,99,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,COL,43,Alpine,10,13,69,70,Lapped,0,1,1,0,9,0.4166666666666667,1,0,1,1.242999999999995,-10,0,0,18,172,2,12,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,BOR,5,Kick Sauber,15,14,69,70,Lapped,0,0,2,2,7,0.4166666666666667,1,0,0,1.284000000000006,-16,0,0,18,172,4,9,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,GAS,10,Alpine,20,15,69,70,Lapped,0,0,1,0,9,0.4166666666666667,1,0,1,1.242999999999995,10,1,6,12,162,7,158,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,HAD,6,Racing Bulls,12,16,69,70,Lapped,0,0,1,3,6,0.4166666666666667,1,0,0,0.9680000000000035,17,1,11,8,151,4,9,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,STR,18,Aston Martin,17,17,69,70,Lapped,0,0,1,1,8,0.4166666666666667,1,0,0,0.6869999999999976,8,1,6,12,162,1,156,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,NOR,4,McLaren,7,18,67,70,Retired,0,0,1,9,0,0.4166666666666667,1,1,0,0.22100000000000364,-5,0,18,1,5,0,137,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,LAW,30,Racing Bulls,19,19,54,70,Retired,0,0,0,3,6,0.4166666666666667,1,0,0,0.9680000000000035,-17,0,3,15,168,3,20,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,10,Canadian Grand Prix,ALB,23,Williams,9,20,47,70,Retired,0,0,2,5,4,0.4166666666666667,1,0,0,0.992999999999995,30,1,12,7,130,6,114,0.10126582278481013,0,0,4.361,2,0,TRUE,0.006,24.037,49.253,27.976,1.038
2025,11,Austrian Grand Prix,NOR,4,McLaren,1,1,70,70,Finished,25,0,0,9,0,0.4583333333333333,1,1,0,0,-17,0,18,1,17,0,138,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,PIA,81,McLaren,3,2,70,70,Finished,18,0,0,9,0,0.4583333333333333,1,1,0,0,17,1,19,0,0,0,56,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,LEC,16,Ferrari,2,3,70,70,Finished,15,0,1,7,2,0.4583333333333333,1,0,0,0.5210000000000079,35,1,15,4,84,0,159,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,HAM,44,Ferrari,4,4,70,70,Finished,12,0,2,7,2,0.4583333333333333,1,0,0,0.5210000000000079,-35,0,14,5,119,0,158,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,RUS,63,Mercedes,5,5,70,70,Finished,10,0,4,8,1,0.4583333333333333,1,0,0,0.7920000000000087,67,1,16,3,58,0,138,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,LAW,30,Racing Bulls,6,6,70,70,Finished,8,0,0,3,6,0.4583333333333333,1,0,0,0.9550000000000054,-17,0,2,16,180,3,21,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,ALO,14,Aston Martin,11,7,69,70,Lapped,6,0,0,1,8,0.4583333333333333,1,0,0,1.1570000000000036,-2,0,5,14,176,2,121,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,BOR,5,Kick Sauber,8,8,69,70,Lapped,4,1,2,2,7,0.4583333333333333,1,0,0,0.8750000000000071,-20,0,0,18,184,0,10,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,HUL,27,Kick Sauber,20,9,69,70,Lapped,2,0,3,2,7,0.4583333333333333,1,0,0,0.8750000000000071,20,1,9,10,164,1,103,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,OCO,31,Haas F1 Team,17,10,69,70,Lapped,1,1,4,4,5,0.4583333333333333,1,0,0,1.247000000000007,16,1,11,8,162,0,137,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,BEA,87,Haas F1 Team,15,11,69,70,Lapped,0,0,4,4,5,0.4583333333333333,1,0,0,1.247000000000007,-16,0,4,15,178,3,13,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,HAD,6,Racing Bulls,13,12,69,70,Lapped,0,0,3,3,6,0.4583333333333333,1,0,0,0.9550000000000054,17,1,10,9,163,5,10,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,GAS,10,Alpine,10,13,69,70,Lapped,0,0,1,0,9,0.4583333333333333,1,0,1,0.8750000000000071,10,1,6,12,174,5,159,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,STR,18,Aston Martin,16,14,69,70,Lapped,0,0,1,1,8,0.4583333333333333,1,0,0,1.1570000000000036,2,1,6,12,174,5,157,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,COL,43,Alpine,14,15,69,70,Lapped,0,0,1,0,9,0.4583333333333333,1,0,1,0.8750000000000071,-10,0,0,18,184,4,13,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,TSU,22,Red Bull Racing,18,16,68,70,Lapped,0,0,1,6,3,0.4583333333333333,1,0,0,0.865000000000002,-145,0,2,16,180,2,100,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,ALB,23,Williams,12,17,15,70,Retired,0,0,1,5,4,0.4583333333333333,1,0,0,1.1720000000000041,29,1,12,7,142,0,115,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,VER,1,Red Bull Racing,7,18,1,70,Retired,0,0,0,6,3,0.4583333333333333,1,0,0,0.865000000000002,145,1,17,2,35,0,159,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,ANT,12,Mercedes,9,19,1,70,Retired,0,0,0,8,1,0.4583333333333333,1,0,0,0.7920000000000087,-67,0,13,6,125,0,10,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,11,Austrian Grand Prix,SAI,55,Williams,19,20,1,70,Did not start,0,0,0,5,4,0.4583333333333333,1,0,0,1.1720000000000041,-29,0,8,11,171,0,158,0.041666666666666664,0,0,4.318,3,0,FALSE,0,30.348,49.166,31.981,1.618
2025,12,British Grand Prix,NOR,4,McLaren,3,1,52,52,Finished,25,0,1,9,0,0.5,1,1,0,0.10300000000000864,-10,0,18,1,10,0,139,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,PIA,81,McLaren,2,2,52,52,Finished,18,0,1,9,0,0.5,1,1,0,0.10300000000000864,10,1,19,0,0,0,57,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,HUL,27,Kick Sauber,19,3,52,52,Finished,15,0,5,2,7,0.5,1,0,0,1.554000000000002,18,1,10,9,180,1,104,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,HAM,44,Ferrari,5,4,52,52,Finished,12,0,4,7,2,0.5,1,0,0,0.19200000000000728,-38,0,14,5,125,3,159,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,VER,1,Red Bull Racing,1,5,52,52,Finished,10,0,2,6,3,0.5,1,0,0,0,145,1,17,2,53,9,160,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,GAS,10,Alpine,8,6,52,52,Finished,8,0,2,0,9,0.5,1,0,1,0.8190000000000026,10,1,4,14,192,6,160,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,STR,18,Aston Martin,17,7,52,52,Finished,6,1,9,1,8,0.5,1,0,0,0.7010000000000076,-4,0,4,14,192,4,158,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,ALB,23,Williams,13,8,52,52,Finished,4,0,1,5,4,0.5,1,0,0,0.8539999999999992,29,1,12,7,160,7,116,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,ALO,14,Aston Martin,7,9,52,52,Finished,2,0,3,1,8,0.5,1,0,0,0.7010000000000076,4,1,8,11,188,5,122,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,RUS,63,Mercedes,4,10,52,52,Finished,1,0,6,8,1,0.5,1,0,0,0.13700000000000045,77,1,16,3,66,3,139,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,BEA,87,Haas F1 Team,18,11,52,52,Finished,0,1,3,3,6,0.5,1,0,0,0.5790000000000077,-17,0,3,16,196,2,14,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,SAI,55,Williams,9,12,52,52,Finished,0,0,1,5,4,0.5,1,0,0,0.8539999999999992,-29,0,7,12,189,3,159,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,OCO,31,Haas F1 Team,14,13,52,52,Finished,0,1,2,3,6,0.5,1,0,0,0.5790000000000077,17,1,11,8,179,4,138,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,LEC,16,Ferrari,6,14,52,52,Finished,0,0,2,7,2,0.5,1,0,0,0.19200000000000728,38,1,15,4,87,1,160,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,TSU,22,Red Bull Racing,11,15,51,52,Lapped,0,0,0,6,3,0.5,1,0,0,0,-145,0,1,17,198,8,101,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,ANT,12,Mercedes,10,16,23,52,Retired,0,1,11,8,1,0.5,1,0,0,0.13700000000000045,-77,0,13,6,143,1,11,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,HAD,6,Racing Bulls,12,17,18,52,Retired,0,0,0,4,5,0.5,1,0,0,0.9720000000000084,9,1,9,10,181,0,11,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,BOR,5,Kick Sauber,16,18,4,52,Retired,0,0,0,2,7,0.5,1,0,0,1.554000000000002,-18,0,1,17,198,0,11,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,LAW,30,Racing Bulls,15,19,1,52,Retired,0,0,0,4,5,0.5,1,0,0,0.9720000000000084,-9,0,6,13,190,0,22,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,12,British Grand Prix,COL,43,Alpine,20,20,1,52,Did not start,0,0,0,0,9,0.5,1,0,1,0.8190000000000026,-10,0,0,19,202,0,14,0.15942028985507245,0,0,5.891,2,0,TRUE,0.1806,17.917,23.579,78.374,1.483
2025,13,Belgian Grand Prix,PIA,81,McLaren,2,1,44,44,Finished,25,1,0,9,0,0.5416666666666666,1,1,0,0,3,1,19,0,0,0,58,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,NOR,4,McLaren,1,2,44,44,Finished,18,0,0,9,0,0.5416666666666666,1,1,0,0,-3,0,18,1,3,1,140,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,LEC,16,Ferrari,3,3,44,44,Finished,15,0,0,8,1,0.5416666666666666,1,0,0,0.33800000000000807,26,1,15,4,105,0,161,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,VER,1,Red Bull Racing,4,4,44,44,Finished,12,0,0,6,3,0.5416666666666666,1,0,0,0.3410000000000082,155,1,17,2,61,0,161,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,RUS,63,Mercedes,6,5,44,44,Finished,10,0,1,7,2,0.5416666666666666,1,0,0,0.6920000000000073,78,1,16,3,83,0,140,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,ALB,23,Williams,5,6,44,44,Finished,8,0,0,5,4,0.5416666666666666,1,0,0,0.6389999999999958,33,1,12,7,174,1,117,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,HAM,44,Ferrari,18,7,44,44,Finished,6,0,5,8,1,0.5416666666666666,1,0,0,0.33800000000000807,-26,0,14,5,131,0,160,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,LAW,30,Racing Bulls,9,8,44,44,Finished,4,0,0,3,6,0.5416666666666666,1,0,0,0.7190000000000083,-9,0,4,15,208,0,23,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,BOR,5,Kick Sauber,10,9,44,44,Finished,2,1,0,4,5,0.5416666666666666,1,0,0,0.7740000000000009,-33,0,1,17,216,1,12,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,GAS,10,Alpine,13,10,44,44,Finished,1,0,0,0,9,0.5416666666666666,1,0,1,1.070999999999998,18,1,8,11,202,1,161,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,BEA,87,Haas F1 Team,12,11,44,44,Finished,0,0,2,1,8,0.5416666666666666,1,0,0,0.9630000000000081,-17,0,3,16,214,1,15,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,HUL,27,Kick Sauber,14,12,44,44,Finished,0,1,2,4,5,0.5416666666666666,1,0,0,0.7740000000000009,33,1,11,8,183,2,105,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,TSU,22,Red Bull Racing,7,13,44,44,Finished,0,0,0,6,3,0.5416666666666666,1,0,0,0.3410000000000082,-155,0,1,17,216,2,102,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,STR,18,Aston Martin,16,14,44,44,Finished,0,0,2,2,7,0.5416666666666666,1,0,0,1.8230000000000075,0,0,6,12,204,5,159,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,OCO,31,Haas F1 Team,11,15,44,44,Finished,0,0,0,1,8,0.5416666666666666,1,0,0,0.9630000000000081,17,1,10,9,197,0,139,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,ANT,12,Mercedes,19,16,44,44,Finished,0,0,4,7,2,0.5416666666666666,1,0,0,0.6920000000000073,-78,0,13,6,161,0,12,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,ALO,14,Aston Martin,20,17,44,44,Finished,0,1,1,2,7,0.5416666666666666,1,0,0,1.8230000000000075,0,0,6,12,204,2,123,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,SAI,55,Williams,17,18,44,44,Finished,0,0,2,5,4,0.5416666666666666,1,0,0,0.6389999999999958,-33,0,5,14,207,1,160,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,COL,43,Alpine,15,19,44,44,Finished,0,0,0,0,9,0.5416666666666666,1,0,1,1.070999999999998,-18,0,0,19,220,3,15,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,13,Belgian Grand Prix,HAD,6,Racing Bulls,8,20,43,44,Lapped,0,0,0,3,6,0.5416666666666666,1,0,0,0.7190000000000083,9,1,9,10,199,3,12,0.09090909090909091,0,0,7.004,2,0,TRUE,0.4574,17.03,24.09,84.444,1.446
2025,14,Hungarian Grand Prix,NOR,4,McLaren,3,1,70,70,Finished,25,0,1,5,0,0.5833333333333334,0.5555555555555556,1,0,0,-10,0,18,1,10,0,141,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,PIA,81,McLaren,2,2,70,70,Finished,18,0,2,5,0,0.5833333333333334,0.5555555555555556,1,0,0,10,1,19,0,0,0,59,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,RUS,63,Mercedes,4,3,70,70,Finished,15,0,2,7,2,0.5833333333333334,1,0,0,0.31099999999999284,88,1,16,3,98,0,141,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,LEC,16,Ferrari,1,4,70,70,Finished,12,0,0,8,1,0.5833333333333334,1,0,0,0.4819999999999993,35,1,15,4,115,2,162,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,ALO,14,Aston Martin,5,5,70,70,Finished,10,0,0,2,6,0.5833333333333334,0.8888888888888888,0,0,0.23900000000000432,0,0,5,12,229,3,124,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,BOR,5,Kick Sauber,7,6,70,70,Finished,8,0,0,4,5,0.5833333333333334,1,0,0,0.695999999999998,-31,0,2,16,239,0,13,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,STR,18,Aston Martin,6,7,70,70,Finished,6,0,1,2,6,0.5833333333333334,0.8888888888888888,0,0,0.23900000000000432,0,0,5,12,229,1,160,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,LAW,30,Racing Bulls,9,8,70,70,Finished,4,0,1,3,5,0.5833333333333334,0.8888888888888888,0,0,0.5789999999999935,-5,0,5,12,229,1,24,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,VER,1,Red Bull Racing,8,9,70,70,Finished,2,0,6,6,3,0.5833333333333334,1,0,0,0.6569999999999965,167,1,17,2,74,0,162,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,ANT,12,Mercedes,15,10,69,70,Lapped,1,0,2,7,2,0.5833333333333334,1,0,0,0.31099999999999284,-88,0,13,6,186,0,13,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,HAD,6,Racing Bulls,10,11,69,70,Lapped,0,0,3,3,5,0.5833333333333334,0.8888888888888888,0,0,0.5789999999999935,5,1,9,10,224,1,13,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,HAM,44,Ferrari,12,12,69,70,Lapped,0,0,3,8,1,0.5833333333333334,1,0,0,0.4819999999999993,-35,0,14,5,150,1,161,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,HUL,27,Kick Sauber,18,13,69,70,Lapped,0,0,5,4,5,0.5833333333333334,1,0,0,0.695999999999998,31,1,11,8,208,2,106,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,SAI,55,Williams,13,14,69,70,Lapped,0,0,3,5,4,0.5833333333333334,1,0,0,0.7620000000000005,-41,0,4,15,232,5,161,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,ALB,23,Williams,19,15,69,70,Lapped,0,0,2,5,4,0.5833333333333334,1,0,0,0.7620000000000005,41,1,12,7,191,1,118,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,OCO,31,Haas F1 Team,17,16,69,70,Lapped,0,0,0,1,7,0.5833333333333334,0.8888888888888888,0,0,0.804000000000002,17,1,10,9,222,6,140,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,TSU,22,Red Bull Racing,20,17,69,70,Lapped,0,0,0,6,3,0.5833333333333334,1,0,0,0.6569999999999965,-167,0,1,18,241,1,103,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,COL,43,Alpine,14,18,69,70,Lapped,0,0,0,0,8,0.5833333333333334,0.8888888888888888,0,1,0.9849999999999994,-19,0,0,19,245,1,16,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,GAS,10,Alpine,16,19,69,70,Lapped,0,1,1,0,8,0.5833333333333334,0.8888888888888888,0,1,0.9849999999999994,19,1,8,11,226,5,162,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
2025,14,Hungarian Grand Prix,BEA,87,Haas F1 Team,11,20,48,70,Retired,0,0,0,1,7,0.5833333333333334,0.8888888888888888,0,0,0.804000000000002,-17,0,2,16,239,3,16,0,0,0,4.381,1,0,FALSE,0,22.082,32.73,57.242,2.151
